Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-02-28 00:00:00-05:00,191.67454774978916,199.90543610737936,191.22102745328831,198.58348083496094,148173700,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,201.55553104217148,208.97587999640865,198.71862114418786,208.8311309814453,112933900,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,209.49686742439872,211.90920295518322,200.3396364489988,202.13441467285156,131953500,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,205.83982033147532,210.67413654065027,203.95818640798947,210.5679931640625,73086200,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,205.23190494704355,208.77321251542494,202.73272832317946,204.17047119140625,78705500,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,197.4931260339803,201.8160281142365,195.79484675481234,200.7256622314453,89828400,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,186.69549335154022,194.10619679349955,185.373538007626,186.7823486328125,116424000,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,194.05798569019325,197.13612922481283,186.88851441045097,196.95278930664062,100599200,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,192.35968027981679,193.71058256261676,185.97180448155532,188.37449645996094,89168800,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,175.7048679455198,184.09014864254513,170.73546262012835,171.10214233398438,137820700,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,180.51028068555135,187.66043321770908,171.88376501310108,185.59547424316406,134882000,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,168.04329511918402,178.20405167669404,163.22828259558122,163.36337280273438,92054400,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,169.31701821196467,177.92423016794092,163.82653983790948,175.7531280517578,121257100,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,165.5923968572682,172.93554840246654,160.95106464019284,170.4074249267578,114156300,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,169.52931500602483,177.0558057342062,165.61168397711026,171.43023681640625,120896500,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,175.36719439645333,176.45756032620207,164.135357849514,164.7143096923828,118983900,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,165.27802884131347,168.45943612542942,159.4857499315032,164.83322143554688,124639800,0.363,0.0,0.0
2020-03-24 00:00:00-04:00,173.97133362058105,177.76193611827463,172.0760249941793,177.59754943847656,94881800,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,178.33244069107238,183.2544202977152,174.03899919930456,176.2824249267578,88754900,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,177.8006012256512,186.35847607115215,177.54918891881272,185.56553649902344,79887600,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,180.75956493857885,184.2213934241935,178.56450666754816,179.18338012695312,58845000,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,180.88525768498332,186.13602426947764,180.18902327869563,185.70086669921875,49356900,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,185.3914401756236,188.80491583463254,182.9546197169045,184.11500549316406,62659300,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,178.67088751079135,181.4654902272188,174.8899500841224,176.29208374023438,53715400,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,175.25742881998946,183.8249684318348,174.9963371562966,179.86996459960938,56465300,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,179.42514044821738,180.89497055106096,175.30575032190822,177.3170928955078,47487600,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,184.192364886487,191.1256857001796,182.94495350791703,189.9943084716797,64763500,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,195.6899600401944,195.9703956874563,189.53023221484747,189.91702270507812,69904500,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,191.60922530743963,194.52954171872196,189.69458761300703,193.94935607910156,45940400,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,195.67057303429524,196.51185021730672,192.46015684446024,194.22975158691406,68252600,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,193.39811423221227,196.7052202149705,192.18937601826093,196.32809448242188,42853900,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,200.38948171090428,205.48552690969478,199.60622159267746,204.8666534423828,63959600,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,201.59826829060364,204.83769386174725,200.2831600138395,202.51690673828125,47036000,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,204.70223620675006,207.29376385294572,202.76825506596936,206.2107391357422,64657400,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,209.034367138567,209.36314041849667,205.07937891942547,208.18341064453125,62863200,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,206.3171197963169,208.75394029632267,205.55320369682732,205.71759033203125,38249100,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,203.6482633250916,204.18977579882747,196.90833643604736,198.12673950195312,72932800,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,202.19775935148962,205.34047909663883,201.453172388132,204.0060272216797,40089100,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,204.79899063741496,207.36152530564493,203.164788455244,203.5709228515625,43278500,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,204.00606718922927,207.22614859111405,202.5845894148357,206.7813262939453,34231900,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,209.0536973166955,209.4791755356954,207.41948086422113,208.44448852539062,36451700,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,210.14644823936706,210.14644823936706,204.23813384707938,204.5185546875,46862800,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,209.05373910378628,212.70896307203586,208.0383958336929,211.77098083496094,48716400,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,212.6896085712704,212.7766341959323,210.17544152091165,211.68394470214844,43359500,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,207.4194885157066,209.51785639581223,204.69256787794438,205.71759033203125,48795000,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,204.47987321712668,208.3381569178671,204.15108514385525,208.11575317382812,32841000,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,210.2624348414125,212.8733064658955,209.69191393836095,210.4751739501953,37783100,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,212.1577712449449,213.74363553405263,210.91035963090445,211.77098083496094,36455200,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,214.4978790283203,215.3778293304014,213.14408322762208,214.4978790283203,38624800,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,216.17077505483903,217.5729086260745,215.13608791803244,217.43753051757812,31852300,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,216.11276121115958,220.4061876114149,215.88067812664278,219.3811798095703,35714100,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,219.98068256659653,220.57054738435096,214.75892481390872,214.78793334960938,41054100,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,215.31014757378958,217.19577644197017,209.5565559995538,212.0997314453125,65521200,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,210.77495333943116,214.54621097558282,208.86031598223929,214.50753784179688,51549300,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,211.5582456765453,215.95805675993353,211.12310276832198,215.90003967285156,55747200,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,218.8106503336085,221.1314220682709,218.0273902420376,219.9226837158203,42398100,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,220.18375905007426,222.26279771562062,219.22644778898936,219.37149047851562,36237300,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,221.9243414911594,224.10973492341736,221.9049975478352,223.751953125,37417000,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,223.800312760875,224.47720324780767,220.80263591932265,221.3151397705078,43642900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,220.90902107183743,222.28214608657132,219.990382863648,222.07908630371094,28762400,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,225.65696031370206,225.8600348619228,221.23780553697372,221.47955322265625,33055300,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,221.14108680362995,222.8043118470916,216.54788136787255,222.68826293945312,55665600,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,221.5472368333935,225.76331681786388,221.48921975300513,222.398193359375,42784300,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,222.77535385764918,225.8890655347068,221.2088186674758,225.656982421875,50691800,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,224.78667073682186,226.71097283896603,224.341848510459,226.33384704589844,25776000,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,226.75933125151207,227.91005260674,224.3515189681753,227.85203552246094,33383400,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,228.46118528628816,229.63125036070542,227.58123508713024,228.8769989013672,37228700,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,228.52894159931833,229.9407399295683,225.9664070806749,227.2718505859375,38716100,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,228.4225560551362,232.36788008418995,227.85203505408757,231.77801513671875,47365600,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,231.63295356434315,233.70231314163112,230.05676870388527,233.5766143798828,32937300,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,232.71600479278536,236.11980171670766,232.53227418366006,235.26885986328125,35046300,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,236.961075646614,239.63964403581505,236.43889240209464,238.0924530029297,58084400,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,234.16648545279313,235.54927515401135,226.23716418976267,226.29518127441406,72919400,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,231.19778159784772,232.4645369371947,224.090409461442,228.09375,72034800,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,224.76733960210495,231.5459396682621,223.8293573636854,230.86904907226562,45307400,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,235.7330040325239,236.32286898067343,231.20749440155979,234.83370971679688,48890100,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,236.33249856373098,237.39619413399072,234.71762601986802,235.5782470703125,34749300,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,235.2591655753986,236.45823937901204,234.485584804146,236.21649169921875,30578600,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,238.58559262159207,238.84668422160405,234.44687392965858,236.17779541015625,49422100,0.0,0.0,0.0
2020-06-22 00:00:00-04:00,236.04604341260253,239.13611021087408,235.75545356636692,239.01019287109375,24068700,0.424,0.0,0.0
2020-06-23 00:00:00-04:00,240.6085339751024,243.2820644461396,240.05639839968683,241.04443359375,32767400,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,240.28884994138588,241.5190679090298,234.5736892463909,236.07513427734375,46032400,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,236.1623287248205,238.6227500615306,233.58565665182246,238.3224639892578,36940800,0.0,0.0,0.0
2020-06-26 00:00:00-04:00,238.08028917154738,238.2546578806715,232.1713819199963,232.69447326660156,52824600,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,232.45232150431107,235.2421028000898,229.91440449709287,235.23240661621094,34377800,0.0,0.0,0.0
2020-06-30 00:00:00-04:00,235.16455788560202,240.38570053569558,234.9805077997424,239.84324645996094,38909200,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,239.8820087346067,243.64046200339658,239.33955460937236,242.64273071289062,34689200,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,245.0934436677293,246.3042839151856,243.82448545331746,244.28944396972656,31956500,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,247.44735885729844,250.81833463299475,247.4279812709001,250.29527282714844,34589000,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,250.0433693480285,252.7072180006454,248.2706825992844,248.5709686279297,36578200,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,249.8980816221977,251.87415175893267,248.46443602752885,251.8450927734375,30426300,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,253.76303305760555,254.63483204161517,249.5589996605366,253.96644592285156,40312900,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,253.8211673036568,255.9522579004297,251.13795603722204,255.7003936767578,32885300,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,258.5483501596133,261.33813136183994,249.61718957598762,250.44056701660156,64108100,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,247.91231852710465,252.62008173062853,244.84162881397876,252.21322631835938,72230500,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,253.62751239977212,254.46058613731464,249.4234772187234,252.72665405273438,54523900,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,249.9368196552838,251.6416923865172,247.61201201548653,251.0023651123047,47594100,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,251.45765701604168,252.1551023050005,249.11348643477368,251.29299926757812,35137900,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,251.93227759467155,259.0520248785669,250.68271161783892,258.4223937988281,40610100,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,259.99167550452205,260.0013716885587,254.8867824169186,255.72952270507812,43243800,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,256.2234843029889,257.5602566230333,254.3248655717379,256.63031005859375,29865500,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,256.2234933295278,256.9306051168329,248.51284132576822,249.9271240234375,51363500,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,246.0815383240811,248.8810010636322,243.44676290518152,247.55392456054688,54054500,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,249.2006350853051,252.35848655129203,248.41601291957087,251.9710235595703,36445700,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,251.18640542044076,251.7094967264927,248.4741348733786,248.7647247314453,31302400,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,250.30491222640435,252.49412104752454,249.83027226702356,251.63198852539062,27556900,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,249.66560363707472,253.51123407380072,248.51288116822886,252.9494171142578,41774500,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,257.5797064284189,257.6184616054099,252.67822597367353,257.4634704589844,53686300,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,259.6041759846218,261.686815513983,259.4782438559781,260.9409484863281,32081600,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,260.43720619843725,262.0064800706221,259.69133921022785,261.90960693359375,24911300,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,262.3939665252811,263.01390144695273,261.502774971057,262.5586242675781,21612100,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,262.3649473850985,266.36556946138217,261.7256200002687,266.0362243652344,28048200,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,265.4937052687015,266.2686608873376,260.8150308149184,262.9654846191406,44969400,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,263.2560194184154,263.4594618541036,258.3158151053577,261.8417663574219,35088400,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,260.6793808998034,261.9677315758799,256.33974804109954,256.8822021484375,43104300,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,259.0423835043686,264.29257130296895,258.99393214795424,263.34326171875,38773400,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,264.118232118973,266.2202347679171,263.0042647207203,263.9438781738281,31895700,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,264.5637978303073,264.83502491643424,262.2389900118573,263.6338806152344,30799500,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,265.3483861002516,267.19855367130015,263.6726020034328,266.6948547363281,24803000,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,267.7604712724752,269.7365419310849,266.2977663060148,269.26190185546875,23529500,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,269.2231275511923,270.27897697672944,266.93707475348714,267.4504699707031,31999400,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,266.656140618478,271.644797632191,266.24928519801796,271.16046142578125,27723400,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,271.3541620789439,273.4949194738728,270.705138664474,273.0396423339844,34748900,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,276.31378179636124,277.04028604297747,272.4584552854992,274.7445373535156,36418500,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,273.9695870552712,277.0984093800645,273.52400605261994,276.9046630859375,34866600,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,278.15425652465717,283.0654323833306,276.87560194106163,282.8135681152344,42216700,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,283.79202389559356,284.64446054675506,279.6654689986266,281.9321594238281,49482700,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,283.17203735417667,283.9954149450914,281.8159016781916,283.36578369140625,28021000,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,283.8887953623074,287.4535022977186,283.4528810068302,285.64208984375,36321000,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,288.29632733053046,290.6405279714574,286.52366952358227,290.5242919921875,36216200,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,293.7789064261687,293.9920154946557,287.58910638132454,293.27520751953125,50836800,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,288.7611745695715,289.2648734467162,275.5000504370613,278.40606689453125,110083300,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,276.6140264882772,279.87844701839646,263.2850877772221,274.696044921875,123959000,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,263.69194776409694,269.5039809706571,261.2121492942203,261.4930725097656,99568600,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,267.0048054272503,271.2766235915933,264.4474967635202,269.17462158203125,64837900,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,272.13878428391274,273.3593207786206,262.0839615989203,263.8081970214844,69667500,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,265.56148651398627,266.5979728970853,258.538612831365,261.9774169921875,71809000,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,265.7648395737541,268.53525690580994,264.4087046664474,266.539794921875,38525200,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,270.28856797332867,271.6640953272488,266.5107527921758,270.317626953125,41849900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,271.11203300592075,271.5769768333315,265.6584027251451,266.0071105957031,42321000,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,259.1683207022763,265.80373337148643,258.32558034037,261.8515625,81570800,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,263.2754323568754,263.56602219981505,254.40239122691122,258.5095520019531,86251100,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,254.247430248574,259.26514587473577,251.9613481542995,259.1295471191406,57168600,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,261.5318636865093,264.52505799097776,258.1899614917511,263.9438781738281,41128900,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,263.624173566771,263.80822367779336,255.00299558283015,255.88449096679688,48837300,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,253.20129907391356,260.282292127732,253.03661175477382,257.07598876953125,70631700,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,257.5795905700177,263.8662627686986,256.0200131841611,263.0525817871094,55242400,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,267.9152981654229,268.5158996582031,263.15914449246867,268.5158996582031,58438300,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,267.9542003633098,269.0100499124166,266.74335965632383,267.3052062988281,27050000,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,267.4988363056399,272.2840795923681,267.22760925771536,269.1358947753906,49380800,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,272.9622253346809,274.01807478631196,271.07330218155147,273.4078063964844,50020200,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,267.3729744422697,273.3981186115623,264.8738123840696,265.716552734375,75497400,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,267.68293450365394,271.702919156997,267.576394726391,271.3832702636719,28184600,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,270.6954061391968,272.3808859838834,265.6582998417447,266.539794921875,49704200,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,269.1843835919814,271.94507624343674,268.59347806439814,271.1507873535156,27539700,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,273.5530924715005,273.62090663739855,271.52857060945803,272.5941162109375,25443300,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,274.24078463381176,276.83684871283396,273.85332164876587,276.75933837890625,30201100,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,281.44765310350897,288.1411805354327,280.40150029360404,285.302978515625,79370700,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,287.10483828810493,287.7441360834774,283.9275643101791,285.29339599609375,64240000,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,286.0973093447648,287.0659814403547,281.1667719255957,282.9103698730469,36949100,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,278.20266684333313,281.60268615345586,277.56333964583695,281.0118103027344,42514200,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,282.65855968918424,284.0825091243024,279.1229117768664,279.4716491699219,40570700,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,281.38956833207254,282.3485738792417,273.9308103830915,274.9091491699219,36756800,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,275.64541701865875,278.60955221106565,274.08586863718256,275.5001220703125,32195400,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,275.7519300884763,278.3189055239264,274.8026206837592,275.2869567871094,29306100,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,276.1200840945255,277.0209719856233,272.02261834196514,275.27734375,32196200,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,275.8488526932374,275.98448103056853,272.95253142506914,275.8197937011719,24658500,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,273.533761884699,276.36226920194173,268.0898268340714,271.68359375,38421100,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,272.6812985528389,274.62833966471993,271.4220361745456,273.8049621582031,30559100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,269.3005640518184,269.9108322592108,262.87826272492396,263.130126953125,53413500,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,264.4475404416685,270.73421426940075,263.98256709104777,267.7313537597656,43246300,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,265.74555480941143,266.61735396571,258.70331784183105,260.9409484863281,65838300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,263.33353748705593,264.9512034697704,258.6064125288325,261.5221252441406,39987400,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,263.44010658842643,268.1478692697594,262.3551983580953,266.04583740234375,43604100,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,274.7058143616717,279.7235305179656,273.0396965784712,277.92181396484375,75728200,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,284.3344068372994,286.13615286346186,282.85233925585175,285.16748046875,52054200,0.0,0.0,0.0
