Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-02 00:00:00-05:00,67.01562107182778,68.80482655090657,65.71685370908082,68.747802734375,55430000,0.0,0.0
2020-03-03 00:00:00-05:00,69.31114065170213,69.83233041381229,65.91718724409012,66.33771514892578,56602000,0.0,0.0
2020-03-04 00:00:00-05:00,67.3910084911232,68.57224739337018,66.30200954107818,68.51373291015625,47598000,0.0,0.0
2020-03-05 00:00:00-05:00,66.72598928944154,67.12668440177893,64.54849125176536,65.19911193847656,54380000,0.0,0.0
2020-03-06 00:00:00-05:00,62.97701215349297,64.60356467952383,62.34523261541733,64.25594329833984,64640000,0.0,0.0
2020-03-09 00:00:00-04:00,59.75413363170908,62.12305473019572,59.410969211683664,60.291194915771484,69252000,0.0,0.0
2020-03-10 00:00:00-04:00,62.20537812329449,63.26958060641454,60.227720041786434,63.23585891723633,54872000,0.0,0.0
2020-03-11 00:00:00-04:00,61.901881557171805,62.331330808488026,59.06879454018304,60.0486946105957,54732000,0.0,0.0
2020-03-12 00:00:00-04:00,55.67088167650658,58.95027701384307,54.96918076424431,55.121917724609375,94326000,0.0,0.0
2020-03-13 00:00:00-04:00,58.26791891565671,60.2222672728443,55.15861501655473,60.2158203125,79400000,0.0,0.0
2020-03-16 00:00:00-04:00,54.03391030090798,56.804014722190885,52.91664529324998,53.21022033691406,96520000,0.0,0.0
2020-03-17 00:00:00-04:00,54.08498798539528,55.83849297321683,52.02501404698684,55.44474792480469,83194000,0.0,0.0
2020-03-18 00:00:00-04:00,52.56256725349607,54.796601385111515,51.42496645364691,54.11225891113281,93044000,0.0,0.0
2020-03-19 00:00:00-04:00,53.96497931020589,57.15808978102262,52.34487034827302,55.12786865234375,74064000,0.0,0.0
2020-03-20 00:00:00-04:00,56.08148339433845,56.45737823212612,52.66968337475193,52.972679138183594,82878000,0.0,0.0
2020-03-23 00:00:00-04:00,52.385533632275504,52.90821410094761,50.030002120502026,52.274452209472656,83672000,0.0,0.0
2020-03-24 00:00:00-04:00,54.7465237525493,56.20199314271335,53.87621437902263,56.037353515625,72468000,0.0,0.0
2020-03-25 00:00:00-04:00,55.76807440928379,56.838723734721434,53.70661363639943,54.629486083984375,90324000,0.0,0.0
2020-03-26 00:00:00-04:00,55.279113043764426,58.09385023001346,54.15391431981258,57.66935729980469,76562000,0.0,0.0
2020-03-27 00:00:00-04:00,55.91139183073007,57.08072809299469,54.747511270415124,55.057945251464844,62794000,0.0,0.0
2020-03-30 00:00:00-04:00,56.16777321835151,57.078247414984624,54.474269571410154,56.84566879272461,58736000,0.0,0.0
2020-03-31 00:00:00-04:00,56.96568065824295,58.1890670209297,56.37010109392205,57.62126159667969,65228000,0.0,0.0
2020-04-01 00:00:00-04:00,55.73931890160938,56.008097373392076,54.22632246793909,54.65329360961914,51970000,0.0,0.0
2020-04-02 00:00:00-04:00,54.54915520216464,55.678322926721385,54.20847268836694,55.3936767578125,56410000,0.0,0.0
2020-04-03 00:00:00-04:00,55.27862233919662,55.48094867701905,53.31336646721793,54.18714141845703,51374000,0.0,0.0
2020-04-06 00:00:00-04:00,56.18562539316482,59.04945270981069,55.7889027932641,58.67455291748047,63320000,0.0,0.0
2020-04-07 00:00:00-04:00,60.35169060850497,60.5386486628773,58.37998779819019,58.643310546875,61620000,0.0,0.0
2020-04-08 00:00:00-04:00,59.66189964889005,60.2470634858253,58.712247959352936,59.85530090332031,40334000,0.0,0.0
2020-04-09 00:00:00-04:00,60.40971598898934,60.59865278435294,59.132272009251324,59.8339729309082,54028000,0.0,0.0
2020-04-13 00:00:00-04:00,59.58254746490999,60.228211985811114,58.631904675648435,60.02439498901367,38702000,0.0,0.0
2020-04-14 00:00:00-04:00,61.49028400054519,63.26461680088407,60.923466061815894,62.7429313659668,63358000,0.0,0.0
2020-04-15 00:00:00-04:00,61.81459930556667,63.23287746103691,61.19422699271191,62.34967803955078,42236000,0.0,0.0
2020-04-16 00:00:00-04:00,62.837645447215486,63.14609692046677,61.40250825663297,62.35612487792969,57896000,0.0,0.0
2020-04-17 00:00:00-04:00,63.55968441345793,63.97128350215332,62.78111933147425,63.4257926940918,51050000,0.0,0.0
2020-04-20 00:00:00-04:00,62.97401789004605,63.3176779307609,62.307029946262375,62.54059982299805,35292000,0.0,0.0
2020-04-21 00:00:00-04:00,61.62616593937416,61.98767622078113,59.75611987683301,60.11118698120117,49648000,0.0,0.0
2020-04-22 00:00:00-04:00,61.54682063658604,63.4694298805156,61.352923758120845,62.40473175048828,46296000,0.0,0.0
2020-04-23 00:00:00-04:00,62.76822057097703,63.87953802477549,62.50985788688982,63.03749465942383,34202000,0.0,0.0
2020-04-24 00:00:00-04:00,62.23562530613796,63.36181922472336,61.69013452627562,63.3067741394043,37402000,0.0,0.0
2020-04-27 00:00:00-04:00,64.07046002760272,64.17460265209323,62.73450152115081,63.022125244140625,44186000,0.0,0.0
2020-04-28 00:00:00-04:00,63.634064753405866,63.711420702689196,61.0147111939967,61.124305725097656,80700000,0.0,0.0
2020-04-29 00:00:00-04:00,66.69874197813101,67.45003233788705,65.79273212855323,66.55889892578125,108358000,0.0,0.0
2020-04-30 00:00:00-04:00,66.02232428665536,66.94668363522894,65.53336173174351,66.78303527832031,55842000,0.0,0.0
2020-05-01 00:00:00-04:00,65.66179886879097,67.0175974915961,64.9462166247324,65.3260726928711,48872000,0.0,0.0
2020-05-04 00:00:00-04:00,64.87034957246755,65.68065376658639,64.26931430979212,65.60279083251953,30806000,0.0,0.0
2020-05-05 00:00:00-04:00,66.32681171124734,67.98857626005707,66.20432703264936,66.89808654785156,39666000,0.0,0.0
2020-05-06 00:00:00-04:00,67.34341989813494,67.87353868086379,66.70519344677658,66.7200698852539,31732000,0.0,0.0
2020-05-07 00:00:00-04:00,67.50754669271235,68.23603045485314,67.07264174294407,67.90277862548828,30652000,0.0,0.0
2020-05-08 00:00:00-04:00,68.52465344306268,69.25957668434151,68.03817275749519,68.64962005615234,33326000,0.0,0.0
2020-05-11 00:00:00-04:00,68.27519051574396,70.19630850049639,68.21122034234685,69.60420227050781,32718000,0.0,0.0
2020-05-12 00:00:00-04:00,69.83383223606998,70.13682424784653,68.16214747442724,68.19537353515625,33918000,0.0,0.0
2020-05-13 00:00:00-04:00,68.24396464855478,68.69870991776949,65.8561982347185,66.8638687133789,40368000,0.0,0.0
2020-05-14 00:00:00-04:00,66.1294392946917,67.3121612901518,65.62262654118136,67.28687286376953,36660000,0.0,0.0
2020-05-15 00:00:00-04:00,66.86040707156998,68.16561392304912,66.40119733074029,68.09024047851562,41544000,0.0,0.0
2020-05-18 00:00:00-04:00,67.52093388071376,69.06715231053478,67.15495543988825,68.6912612915039,47094000,0.0,0.0
2020-05-19 00:00:00-04:00,68.70614443587316,69.05376572383527,68.12494948842443,68.15668487548828,31586000,0.0,0.0
2020-05-20 00:00:00-04:00,68.88863698818672,70.02276472704372,68.80235214483642,69.88043975830078,38262000,0.0,0.0
2020-05-21 00:00:00-04:00,69.97120077662271,70.24245742688925,69.14800252337294,69.76094055175781,30894000,0.0,0.0
2020-05-22 00:00:00-04:00,69.61960413209609,70.26923381967933,69.22536338810905,70.08277893066406,28544000,0.0,0.0
2020-05-26 00:00:00-04:00,71.50701066600398,71.66322084569644,70.38825854154405,70.48594665527344,44590000,0.0,0.0
2020-05-27 00:00:00-04:00,70.41799195891424,70.68330099818472,69.15840585469878,70.43187713623047,31684000,0.0,0.0
2020-05-28 00:00:00-04:00,69.42618481441546,71.63096165984945,69.38056425382432,70.3307113647461,35170000,0.0,0.0
2020-05-29 00:00:00-04:00,70.43933258551093,71.24765440811724,70.21866036473031,71.08847045898438,37044000,0.0,0.0
2020-06-01 00:00:00-04:00,70.70066543276502,71.48815557585249,70.53106194988158,71.15540313720703,25162000,0.0,0.0
2020-06-02 00:00:00-04:00,71.16184772780194,71.55857034348811,70.49783354301282,71.52435302734375,23442000,0.0,0.0
2020-06-03 00:00:00-04:00,71.54369094375163,71.85660306579962,70.99423139231902,71.37260437011719,27732000,0.0,0.0
2020-06-04 00:00:00-04:00,71.2501248242787,71.47526904447197,69.72423813412438,70.13533782958984,26982000,0.0,0.0
2020-06-05 00:00:00-04:00,70.20178767828749,71.72222618313101,69.80407376319808,71.41079711914062,42642000,0.0,0.0
2020-06-08 00:00:00-04:00,70.72943839122632,71.85612054706654,70.64017219115213,71.80851745605469,33878000,0.0,0.0
2020-06-09 00:00:00-04:00,71.66965065277674,72.78840250945899,71.52682627591334,72.00884246826172,33624000,0.0,0.0
2020-06-10 00:00:00-04:00,72.47648902737328,73.03486997129616,72.12192132758686,72.63468170166016,31762000,0.0,0.0
2020-06-11 00:00:00-04:00,71.46088343383067,71.98505464439063,69.34735477136469,69.52042388916016,47144000,0.0,0.0
2020-06-12 00:00:00-04:00,70.70859413359544,71.1375515555571,68.7220148203328,70.06690216064453,36676000,0.0,0.0
2020-06-15 00:00:00-04:00,68.90501227244624,70.66595575731058,68.79144890467562,70.45470428466797,30468000,0.0,0.0
2020-06-16 00:00:00-04:00,71.85610266711461,72.26125473639239,70.86380812050945,71.73064422607422,30648000,0.0,0.0
2020-06-17 00:00:00-04:00,72.05150228105227,72.51070444213754,71.168298968231,72.03166198730469,30610000,0.0,0.0
2020-06-18 00:00:00-04:00,71.89825402642742,72.05297348457265,70.72742718247635,71.11820220947266,34862000,0.0,0.0
2020-06-19 00:00:00-04:00,71.40980414439169,71.63295826897189,70.36840814054392,70.64810180664062,52784000,0.0,0.0
2020-06-22 00:00:00-04:00,70.66645003115394,71.95281537744636,70.37783504857579,71.93843078613281,29442000,0.0,0.0
2020-06-23 00:00:00-04:00,72.00488718193142,73.15538214854752,71.65775768919568,72.5989761352539,37752000,0.0,0.0
2020-06-24 00:00:00-04:00,72.5642562323238,73.18462478275211,70.91389504036651,71.04779052734375,31592000,0.0,0.0
2020-06-25 00:00:00-04:00,70.97439400933185,71.52484484122479,70.39518156341698,71.46434783935547,23958000,0.0,0.0
2020-06-26 00:00:00-04:00,71.04431642722474,71.26201482286062,67.19463394651147,67.56854248046875,97640000,0.0,0.0
2020-06-29 00:00:00-04:00,67.45944641414235,69.32701421353897,67.02850648187311,69.28585052490234,45074000,0.0,0.0
2020-06-30 00:00:00-04:00,69.27149381239629,70.61637396269445,68.77806665075047,70.3213119506836,40286000,0.0,0.0
2020-07-01 00:00:00-04:00,70.37683460756695,71.83032132325184,70.12937578150444,71.50897216796875,42182000,0.0,0.0
2020-07-02 00:00:00-04:00,71.99693932392367,73.81590498317027,71.95874941401952,72.8940200805664,57218000,0.0,0.0
2020-07-06 00:00:00-04:00,73.79756010607282,74.88110333771328,73.24363612265843,74.36784362792969,44712000,0.0,0.0
2020-07-07 00:00:00-04:00,74.19329366469888,75.44246780197778,73.87442642573149,73.88533782958984,42364000,0.0,0.0
2020-07-08 00:00:00-04:00,74.42489940348548,74.93915053972134,74.00338009395274,74.56375122070312,31766000,0.0,0.0
2020-07-09 00:00:00-04:00,74.87763965842205,75.83026886920159,74.1665217588181,75.31056213378906,41836000,0.0,0.0
2020-07-10 00:00:00-04:00,75.04227347746796,76.43526327419461,74.42091366005153,76.31971740722656,35918000,0.0,0.0
2020-07-13 00:00:00-04:00,76.86174923666793,78.17191999043621,74.71053006647314,74.99170684814453,42954000,0.0,0.0
2020-07-14 00:00:00-04:00,74.0276638809234,75.51585983280482,73.68747324161508,75.4196548461914,38108000,0.0,0.0
2020-07-15 00:00:00-04:00,75.53718469026553,76.18681428524529,74.2775985185989,75.2222900390625,31026000,0.0,0.0
2020-07-16 00:00:00-04:00,74.45958671679637,75.17418530345144,73.80351018131975,75.12509155273438,26484000,0.0,0.0
2020-07-17 00:00:00-04:00,75.22376082168248,75.54709246272641,74.29097211617324,75.22078704833984,34264000,0.0,0.0
2020-07-20 00:00:00-04:00,75.12906443419325,77.80742846308635,74.5191078119618,77.5510482788086,30166000,0.0,0.0
2020-07-21 00:00:00-04:00,78.60186132798782,78.70203135101997,76.99463868090396,77.15828704833984,27486000,0.0,0.0
2020-07-22 00:00:00-04:00,77.14787303751817,77.70675334704666,76.52898757148118,77.60112762451172,24482000,0.0,0.0
2020-07-23 00:00:00-04:00,77.65468582028785,77.87387489576915,74.81118295355448,75.2158432006836,33910000,0.0,0.0
2020-07-24 00:00:00-04:00,74.34504365729109,75.15038400386956,73.76979622867519,74.79234313964844,29902000,0.0,0.0
2020-07-27 00:00:00-04:00,75.04276793316431,76.24780455339922,74.99664795853083,75.84463500976562,27124000,0.0,0.0
2020-07-28 00:00:00-04:00,75.62494678730275,75.67503178854197,74.41098139693985,74.56620025634766,30910000,0.0,0.0
2020-07-29 00:00:00-04:00,74.63315872892666,76.03804366539825,74.53447181046977,75.55107116699219,22676000,0.0,0.0
2020-07-30 00:00:00-04:00,74.28453342504669,76.41294572195511,74.14568165173718,76.28797912597656,36042000,0.0,0.0
2020-07-31 00:00:00-04:00,74.2389154953102,74.63414743431856,72.10405616294213,73.78764343261719,91468000,0.0,0.0
2020-08-03 00:00:00-04:00,73.93890638850003,74.27264254289081,72.9828039499581,73.53028106689453,45482000,0.0,0.0
2020-08-04 00:00:00-04:00,73.72616272675874,74.0435393333621,72.6014556409733,73.0611572265625,37212000,0.0,0.0
2020-08-05 00:00:00-04:00,73.23570208691466,73.88929663633802,72.95799099172172,73.3482666015625,29134000,0.0,0.0
2020-08-06 00:00:00-04:00,73.20248543087422,74.6961371287166,72.99172582956919,74.63067626953125,33306000,0.0,0.0
2020-08-07 00:00:00-04:00,74.83350979435441,75.38147873345969,73.70433828894927,74.30438232421875,27718000,0.0,0.0
2020-08-10 00:00:00-04:00,73.92897345317232,74.73976942853685,73.26892434364396,74.22750854492188,20546000,0.0,0.0
2020-08-11 00:00:00-04:00,74.08766106264545,74.9029290830015,73.30364415071575,73.42018127441406,31098000,0.0,0.0
2020-08-12 00:00:00-04:00,73.74648196265801,74.96392064558853,73.64134809525314,74.74423217773438,22512000,0.0,0.0
2020-08-13 00:00:00-04:00,74.79234620944766,76.21856217706964,74.79234620944766,75.21088409423828,22388000,0.0,0.0
2020-08-14 00:00:00-04:00,75.06013175554337,75.36660452613891,74.33562050081562,74.61481475830078,21942000,0.0,0.0
2020-08-17 00:00:00-04:00,75.17717361935591,75.56447556491348,74.63316965772786,75.19055938720703,19990000,0.0,0.0
2020-08-18 00:00:00-04:00,75.68049915036515,77.23019092166476,75.45982697689634,77.1513442993164,28378000,0.0,0.0
2020-08-19 00:00:00-04:00,76.98819489670538,77.79998980713675,76.36881754336467,76.59742736816406,30472000,0.0,0.0
2020-08-20 00:00:00-04:00,76.36731743172305,78.36084298271476,76.09407832961335,78.16645050048828,26382000,0.0,0.0
2020-08-21 00:00:00-04:00,77.94576675479895,78.94154200457511,77.47516142101985,78.13272857666016,34838000,0.0,0.0
2020-08-24 00:00:00-04:00,78.97081580396583,79.7796370070869,78.10646144704455,78.60781860351562,25638000,0.0,0.0
2020-08-25 00:00:00-04:00,78.35737106631586,79.78457814472273,78.24728090400605,79.63432312011719,25150000,0.0,0.0
2020-08-26 00:00:00-04:00,79.65664865706766,81.96209542076527,79.39283024801047,81.53263854980469,52188000,0.0,0.0
2020-08-27 00:00:00-04:00,81.6556259177035,81.72406055952304,80.27702050050969,80.758544921875,31350000,0.0,0.0
2020-08-28 00:00:00-04:00,80.80564164230469,81.39476664406783,80.61422293122781,81.29955291748047,22418000,0.0,0.0
2020-08-31 00:00:00-04:00,81.50486573387329,81.55098571536558,80.60034658249602,80.80862426757812,26422000,0.0,0.0
2020-09-01 00:00:00-04:00,80.93904333000434,82.2809493495807,80.80862102170718,82.07564544677734,22652000,0.0,0.0
2020-09-02 00:00:00-04:00,82.71684835469105,85.59754248382305,82.32905460313435,85.16561126708984,49522000,0.0,0.0
2020-09-03 00:00:00-04:00,84.27942619556264,84.30323151911709,79.7265559132381,80.80762481689453,63726000,0.0,0.0
2020-09-04 00:00:00-04:00,79.79052798096303,81.07937516659749,76.26814209838817,78.41242218017578,55850000,0.0,0.0
2020-09-08 00:00:00-04:00,75.62496025313807,77.13993533300419,75.20344105449351,75.55553436279297,54032000,0.0,0.0
2020-09-09 00:00:00-04:00,76.81016761668064,77.2971401284128,75.63339304854327,76.72735595703125,39242000,0.0,0.0
2020-09-10 00:00:00-04:00,76.87363960393168,78.0380120006391,75.37700663755594,75.6770248413086,33024000,0.0,0.0
2020-09-11 00:00:00-04:00,75.78116136551324,76.3043336256025,74.03905978761586,75.16674041748047,30706000,0.0,0.0
2020-09-14 00:00:00-04:00,75.95471996742477,77.21183159026285,74.63860202176961,74.82307434082031,42660000,0.0,0.0
2020-09-15 00:00:00-04:00,75.7682678763048,76.91379872037813,75.48114361362637,76.12680053710938,23042000,0.0,0.0
2020-09-16 00:00:00-04:00,76.49179380537119,77.08141822427109,74.95995225886935,74.98474884033203,22128000,0.0,0.0
2020-09-17 00:00:00-04:00,73.68152677302831,74.31876192273185,72.523601178489,73.74252319335938,40008000,0.0,0.0
2020-09-18 00:00:00-04:00,73.80500821832771,74.14718140405718,70.99423937213804,71.95975494384766,63056000,0.0,0.0
2020-09-21 00:00:00-04:00,70.99423595541519,71.41277382224862,69.55909872730024,70.92084503173828,56908000,0.0,0.0
2020-09-22 00:00:00-04:00,71.92157247881308,72.59848063067304,70.88910537519139,72.3926773071289,33950000,0.0,0.0
2020-09-23 00:00:00-04:00,72.00934681768462,72.05844057241953,69.55910082477837,69.891845703125,37726000,0.0,0.0
2020-09-24 00:00:00-04:00,69.55909799295081,71.31012111863477,69.53281074002145,70.55982208251953,34552000,0.0,0.0
2020-09-25 00:00:00-04:00,70.66842379721632,71.70435638288463,69.80704340057243,71.3631820678711,30326000,0.0,0.0
2020-09-28 00:00:00-04:00,72.9961844081179,73.04577000235808,71.72122247765688,72.33514404296875,30784000,0.0,0.0
2020-09-29 00:00:00-04:00,72.59549981591418,72.99667929784022,72.10405532889749,72.70013427734375,31816000,0.0,0.0
2020-09-30 00:00:00-04:00,72.44821428907602,73.7008616762661,72.19134227406526,72.67930603027344,40924000,0.0,0.0
2020-10-01 00:00:00-04:00,73.57489608176681,74.14072271292429,73.2347054658879,73.78515625,32884000,0.0,0.0
2020-10-02 00:00:00-04:00,72.38324355843328,73.34529333602387,71.7742783075214,72.18339538574219,31222000,0.0,0.0
2020-10-05 00:00:00-04:00,72.53301318921578,73.62647661219141,72.40606407362094,73.53374481201172,21602000,0.0,0.0
2020-10-06 00:00:00-04:00,73.17024916293467,73.61754863021302,71.65824787299684,71.95628356933594,26096000,0.0,0.0
2020-10-07 00:00:00-04:00,72.3673848593541,72.8464272920144,71.07407320039421,72.35895538330078,36108000,0.0,0.0
2020-10-08 00:00:00-04:00,72.67187424954838,73.79161750074745,72.67187424954838,73.56350708007812,26076000,0.0,0.0
2020-10-09 00:00:00-04:00,74.03112767666134,74.97284538187411,73.74053020813113,74.9034194946289,32966000,0.0,0.0
2020-10-12 00:00:00-04:00,76.26963387133897,78.76996475880563,75.83819452463318,77.5882339477539,55344000,0.0,0.0
2020-10-13 00:00:00-04:00,78.2041474056117,78.60830825072733,77.29268191848519,77.71121978759766,39072000,0.0,0.0
2020-10-14 00:00:00-04:00,78.08463641146828,78.54333914498373,76.66139427283109,77.53120422363281,33174000,0.0,0.0
2020-10-15 00:00:00-04:00,76.59196719094011,77.92594312364784,76.42485320690311,77.13597106933594,31210000,0.0,0.0
2020-10-16 00:00:00-04:00,77.45135766010404,78.2388477100898,77.24457067731333,77.7424545288086,34194000,0.0,0.0
2020-10-19 00:00:00-04:00,78.1505802742587,78.54730285581954,75.52180983862715,75.87042236328125,29734000,0.0,0.0
2020-10-20 00:00:00-04:00,75.53123918577117,78.04694597778177,75.40180813556019,76.91827392578125,41670000,0.0,0.0
2020-10-21 00:00:00-04:00,77.8490682736484,80.09500878079854,77.71468095433627,78.64945220947266,60322000,0.0,0.0
2020-10-22 00:00:00-04:00,78.6003693037984,80.00971867518831,78.22745200812956,79.67449188232422,30512000,0.0,0.0
2020-10-23 00:00:00-04:00,80.09055499720758,81.0362377810544,79.93483669697007,80.97970581054688,30548000,0.0,0.0
2020-10-26 00:00:00-04:00,80.08807542144447,80.81109596389342,77.7464289699495,78.5651626586914,35826000,0.0,0.0
2020-10-27 00:00:00-04:00,78.79526915461666,79.4434081514448,78.20316272181296,79.28868865966797,25902000,0.0,0.0
2020-10-28 00:00:00-04:00,76.86522380539199,77.05366121005478,74.8057451536442,74.92079162597656,45174000,0.0,0.0
2020-10-29 00:00:00-04:00,75.22922779001276,78.78583097305014,75.20592187839175,77.20589447021484,55406000,0.0,0.0
2020-10-30 00:00:00-04:00,82.68857929063469,83.37689063114517,79.42207419697557,80.14311218261719,99878000,0.0,0.0
2020-11-02 00:00:00-05:00,80.51158068776404,82.23235921213355,80.050388434645,80.55026245117188,44228000,0.0,0.0
2020-11-03 00:00:00-05:00,80.86962458150404,82.27004521249239,79.94476567921927,81.60851287841797,31432000,0.0,0.0
2020-11-04 00:00:00-05:00,84.57995857453083,87.77604704171848,84.45201818009168,86.57695770263672,71342000,0.0,0.0
2020-11-05 00:00:00-05:00,87.79685909810694,88.85660464736164,86.33791656920567,87.40261840820312,39758000,0.0,0.0
2020-11-06 00:00:00-05:00,86.84920287648768,87.70017143027276,86.12220968092075,87.26526641845703,28622000,0.0,0.0
2020-11-09 00:00:00-05:00,89.06289964750782,90.09982356156625,87.15714949334874,87.34906005859375,53440000,0.0,0.0
2020-11-10 00:00:00-05:00,85.77953403684037,87.24789727172411,85.10262594054147,86.17377471923828,43022000,0.0,0.0
2020-11-11 00:00:00-05:00,86.70338555062531,87.42244095604703,86.4385759389556,86.64537048339844,31838000,0.0,0.0
2020-11-12 00:00:00-05:00,86.38601724295751,87.5256006507518,86.18616905114561,86.42668151855469,26474000,0.0,0.0
2020-11-13 00:00:00-05:00,86.68355780156224,88.12811565464587,86.08748643492731,87.88661193847656,29744000,0.0,0.0
2020-11-16 00:00:00-05:00,87.48395005570929,88.98157439814365,87.34459885703573,87.97439575195312,25468000,0.0,0.0
2020-11-17 00:00:00-05:00,87.66841068929054,88.12861160522714,87.25334605642084,87.36095428466797,21314000,0.0,0.0
2020-11-18 00:00:00-05:00,87.11202590924145,87.52659876109121,86.21592867248422,86.3185806274414,20108000,0.0,0.0
2020-11-19 00:00:00-05:00,85.95110561494266,87.45170353015472,85.79192171108251,87.20771789550781,20106000,0.0,0.0
2020-11-20 00:00:00-05:00,87.37782799467588,87.69322208223674,86.03889568471133,86.10733032226562,27694000,0.0,0.0
2020-11-23 00:00:00-05:00,86.29775917426349,86.58389223770376,84.80807238631498,85.6699447631836,22530000,0.0,0.0
2020-11-24 00:00:00-05:00,85.66695766916568,87.59997863727754,85.33123148878767,87.47203826904297,27984000,0.0,0.0
