Date,Open,High,Low,Close,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Middle,BB_Lower,BB_Width,Momentum_10,Returns_1d,Returns_5d,ATR_14
2020-01-02 05:00:00+00:00,296.48010201606326,297.7171976973445,295.55456640859245,297.6988525390625,59151200,,,,,,,,,,,,,,,,,0.0
2020-01-03 05:00:00+00:00,294.2992783946291,296.57186973652915,294.2442988268179,295.4447326660156,77709700,,,,,,,,,,,,,,,-0.007571812433341818,,0.0
2020-01-06 05:00:00+00:00,293.68533198915986,296.65436877403187,293.5662002585836,296.5718994140625,55653900,,,,,,,,,,,,,,,0.0038151526272802716,,0.0
2020-01-07 05:00:00+00:00,296.0036707856056,296.48019761170144,295.2889085116511,295.7379455566406,40496400,,,,,,,,,,,,,,,-0.0028119786772432542,,0.0
2020-01-08 05:00:00+00:00,295.9303693680399,298.5328378108533,295.6829613419756,297.3140869140625,68296000,,,,,,,,,,,,,,,0.0053295202090324345,,0.0
2020-01-09 05:00:00+00:00,298.88109951100057,299.4034333774434,298.29461349284884,299.3301086425781,48473300,,,,,,,,,,,,,,,0.006780781056964669,0.005479551196125643,0.0
2020-01-10 05:00:00+00:00,299.91655867016334,300.0723247739728,298.0013626882262,298.46868896484375,53029300,,,,,,,,,,,,,,,-0.0028778250261585203,0.010235268950442133,0.0
2020-01-13 05:00:00+00:00,299.0918377611585,300.5305069215687,298.66114588168574,300.5213623046875,47086800,,,,,,,,,,,,,,,0.006877349000871336,0.013317050261430596,0.0
2020-01-14 05:00:00+00:00,300.08145806566426,301.135270152076,299.5041447755365,300.0631408691406,62832800,,,,,,,,,,,,,,,-0.0015247549526355986,0.01462509420074265,0.0
2020-01-15 05:00:00+00:00,299.9715301608084,301.50184120269535,299.88906082009487,300.74127197265625,72056600,,,,,,,,,,,,,,,0.0022599613586373746,0.011527153301634119,0.0
2020-01-16 05:00:00+00:00,302.1250773288596,303.2430419921875,301.89598643854816,303.2430419921875,54050300,,,,,,,,,,,,,,1.86234827774404,0.008318678720487416,0.013072301237433193,0.0
2020-01-17 05:00:00+00:00,303.9578292570083,304.39766590457515,303.1789145733436,304.1869201660156,95846000,,,,,,,,,,,,,,2.958992506352304,0.0031126127993810204,0.019158563067382284,0.0
2020-01-21 05:00:00+00:00,303.22464675250427,304.39759079860585,303.1513499843944,303.5911865234375,77742400,,,,,,,,,,,,,,2.366807888152254,-0.001958445952419674,0.010214995018016815,0.0
2020-01-22 05:00:00+00:00,304.452620782391,305.10325904612256,303.472133024947,303.6278991699219,48914900,72.39231827197739,,,,,,,,,,,,,2.667886800400506,0.00012092790605944259,0.011880027285110284,2.064438667062587
2020-01-23 05:00:00+00:00,302.9772414486863,304.388448943037,301.85927695982,303.97607421875,51963000,73.40950266294462,,,,,,,,,,,,,2.240723732210214,0.0011467162595399927,0.01075609684322898,2.097633903930759
2020-01-24 05:00:00+00:00,304.63589360217117,304.71836296389927,299.98075121763935,301.2728271484375,87578400,56.12067903369647,,,,,,,,,,,,,0.6490220829001608,-0.008892960004369121,-0.0064971477360419305,2.2862037498114134
2020-01-27 05:00:00+00:00,296.0128810624095,297.92807729720744,295.6738310638596,296.4435729980469,84062500,38.62139937352397,,,,,,,,,,,,,-0.6785019808343818,-0.016029504539456063,-0.025455884703203813,2.5228317737233046
2020-01-28 05:00:00+00:00,297.8730881255824,300.4297498723814,296.5352053758519,299.550048828125,63834000,49.524509591850446,,,,,,,,,,,,,-0.32320946142182105,0.010479147173477754,-0.013311116642052201,2.627356423766965
2020-01-29 05:00:00+00:00,300.91548221814526,301.14457311721316,299.10107223005605,299.30267333984375,53888900,48.78138621062177,,,,,,,,,,,,,-0.25343583590245744,-0.0008258235618688881,-0.014245152839718389,2.585652456866261
