Price,Open,High,Low,Close,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-01-02,5.942207549705271,5.971078395843506,5.891683450284185,5.971078395843506,237536000
2020-01-03,5.85136420469419,5.919310891581139,5.826475278837487,5.875506401062012,205384000
2020-01-06,5.782170857410312,5.905370252862974,5.756037709855697,5.900143623352051,262636000
2020-01-07,5.928517039782527,6.017370217404022,5.883468334889304,5.971574783325195,314856000
2020-01-08,5.967343597334713,6.0240902679221096,5.927272770783473,5.98277473449707,277108000
2020-01-09,6.069139710447324,6.120908509266958,5.99472218082326,6.0484819412231445,255112000
2020-01-10,6.155752757707768,6.1861170582643075,6.066650817633669,6.080837249755859,316296000
2020-01-13,6.163965346925587,6.296622518260619,6.141316144751401,6.271484851837158,319840000
2020-01-14,6.228676412859519,6.254063307729737,6.141316688702072,6.154508113861084,359088000
2020-01-15,6.167201711413345,6.189601691642836,6.086064089642818,6.111948490142822,263104000
2020-01-16,6.165459211777373,6.201548119865506,6.142063751814368,6.195574760437012,284192000
2020-01-17,6.214738881645233,6.222205699382475,6.156747973897517,6.204285621643066,253792000
2020-01-21,6.167699008739332,6.2045346437613595,6.136836732767271,6.170934677124023,217916000
2020-01-22,6.216232587499454,6.311556638293385,6.19731702825236,6.2249436378479,239240000
2020-01-23,6.265014550653041,6.301849711322332,6.176161367963246,6.293387413024902,244516000
2020-01-24,6.408871766709822,6.458649601386447,6.179894581687254,6.234152317047119,373512000
2020-01-27,5.9295134446454965,6.029317874683954,5.77993165006869,5.978295803070068,470536000
2020-01-28,6.044250844374252,6.204037143136165,5.990988586548067,6.171681880950928,310976000
2020-01-29,6.157245952413688,6.1933348594066695,6.071379209932689,6.111201763153076,258848000
2020-01-30,6.013388746744023,6.131362007202673,5.958384751904467,6.117921829223633,290504000
2020-01-31,6.072126406970737,6.084073126385558,5.842651697517958,5.884464740753174,370420000
2020-02-03,5.8662955798175345,6.000944205107071,5.860073468931658,5.981531143188477,255564000
2020-02-04,6.123397097246553,6.169939263210009,6.07337051135927,6.1507744789123535,271544000
2020-02-05,6.2717338638672375,6.281938371636145,6.15774301796561,6.2411208152771,208220000
2020-02-06,6.275468324748292,6.327983379364014,6.194330704477738,6.327983379364014,218284000
2020-02-07,6.287911501846782,6.310062726456048,6.23639146189148,6.261778354644775,189752000
2020-02-10,6.284427711474743,6.545760159094966,6.279449833018814,6.545013904571533,529608000
