Price,Open,High,Low,Close,Volume
Ticker,META,META,META,META,META
Date,,,,,
2024-04-29,436.9739404903706,437.17277596843513,426.03865663357846,430.07476806640625,21502600
2024-04-30,428.51401845869754,437.0336063968029,427.1918565129434,427.63922119140625,18429500
2024-05-01,426.0784175581534,447.31273540242563,424.59716306659914,436.6061096191406,20344900
2024-05-02,436.25825462708866,441.34812827617054,429.7368502219474,439.08154296875,15221300
2024-05-03,443.30644201317494,451.4979840526424,441.23869267598997,449.30096435546875,16489100
2024-05-06,452.89972179422654,463.41749460646207,450.67290985368646,462.9403076171875,15094600
2024-05-07,463.54671998178384,468.75588217992066,458.59600751554564,465.4852294921875,13406800
2024-05-08,460.77314155474465,472.782059273929,460.2760831496155,469.8196105957031,11683900
2024-05-09,467.23485985196453,473.2790761796121,464.87880807232847,472.62298583984375,9437700
2024-05-10,474.2831551113348,474.69074661810515,466.83723038564307,473.3984069824219,10750000
2024-05-13,469.9686955031615,470.56517162323166,460.12694570512866,465.256591796875,14668800
2024-05-14,460.64391394438604,469.75997868916056,457.3732610557371,469.07403564453125,10478600
2024-05-15,472.1855971099574,479.66134434257765,468.4278369108054,478.7070007324219,13100500
2024-05-16,472.20549873568376,474.87967546082996,469.9687358469358,470.4459228515625,16608200
2024-05-17,468.0599734013936,470.0183846013173,465.6641787449413,469.1336364746094,10807300
2024-05-20,467.18515034012455,470.4160295808224,464.2922671332741,466.0816650390625,11745100
2024-05-21,464.37185613031085,467.93081142737947,459.55038336084,461.8965148925781,11742200
2024-05-22,465.1174209727308,470.9330103029686,462.9104804698009,465.0279541015625,10078600
2024-05-23,470.097969417188,471.5692429029614,458.824688253689,463.03973388671875,11747900
2024-05-24,464.8689106321585,477.026970474764,463.55666912571417,475.40655517578125,12024300
2024-05-28,473.77615043562696,478.0309689396704,472.0463969875921,477.0965270996094,10175800
2024-05-29,471.8674976362521,477.02696640517695,470.91315397517894,471.5692443847656,9226200
2024-05-30,468.8950604414013,468.9547050193101,461.9759860236206,464.3022155761719,10719600
2024-05-31,463.05958753361114,466.36006254960574,451.786306802676,464.0835266113281,16919800
2024-06-03,468.08981747441885,476.7784188544019,465.48523633705065,474.6808166503906,11279400
2024-06-04,474.1937277319372,476.0726231021899,470.4459182059382,474.18377685546875,7088700
2024-06-05,481.59986638058245,493.7280723944885,481.06303484683156,492.1474304199219,15690500
2024-06-06,490.07969267755135,499.8617979835521,488.00199228373344,490.8551025390625,10667300
2024-06-07,492.9924404793725,495.974790725418,487.28622005011016,490.0597839355469,9380700
2024-06-10,490.9544956849635,499.70274150325434,490.507161339267,499.6430969238281,11220900
2024-06-11,497.2174749867736,504.6137065941105,495.3385796246827,504.4844665527344,9673700
2024-06-12,510.96610064522395,510.9860023982034,501.50211932861663,505.8464050292969,11983200
2024-06-13,502.7347908052071,506.36331100254307,498.4103767232153,501.13427734375,9954600
2024-06-14,500.1889118858626,504.6668789222054,498.29822076637157,501.6915283203125,10243300
2024-06-17,499.2137684390171,508.249298155344,493.5814769288384,504.14947509765625,11266600
2024-06-18,502.08955596287245,503.522507821699,492.5962574901857,497.04437255859375,13060400
