Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,84.63081897651477,85.05480894028344,81.28009011611704,81.38184356689453,201662400
2020-06-12,83.51876594974783,84.26498513269779,80.97482582626513,82.08446502685547,200146000
2020-06-15,80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800
2020-06-16,85.15172849785749,85.57330073439438,83.51876362996565,85.30194091796875,165428800
2020-06-17,86.04575148687181,86.10632149459083,85.062095153019,85.18323516845703,114406400
2020-06-18,85.13963169684683,85.63388506004952,84.60903780557047,85.2171630859375,96820400
2020-06-19,85.92219992455999,86.38737347701915,83.6229572371665,84.73017883300781,264476000
2020-06-22,85.12266833831674,87.08998107946098,85.0766345392279,86.94703674316406,135445200
2020-06-23,88.18994159671719,90.22024967692445,87.77079443230522,88.80290985107422,212155600
2020-06-24,88.43220009652119,89.3504433677871,86.86222303304002,87.23533630371094,192623200
2020-06-25,87.39039728120305,88.43219830369976,86.63205971274161,88.3934326171875,137522400
2020-06-26,88.28924513838203,88.50972079929527,85.52967271907464,85.6774673461914,205256800
2020-06-29,85.58538348093731,87.74652366456861,85.1080917330766,87.65203094482422,130646000
2020-06-30,87.240188892032,88.66964696675093,87.22080974313869,88.38375091552734,140223200
2020-07-01,88.46126551068063,89.00397030229519,88.16810880383152,88.21656036376953,110737200
2020-07-02,89.12269252080957,89.75746488824406,88.10269587070599,88.21656036376953,114041600
2020-07-06,89.6436059572989,91.0439841546096,89.61210837219791,90.57638549804688,118655600
2020-07-07,90.95435881380166,91.73207574128449,90.1839099924149,90.29535675048828,112424400
2020-07-08,91.27173006638321,92.42982827430403,91.18450541379949,92.39833068847656,117092000
2020-07-09,93.28991545550893,93.34321735378231,91.74901813164107,92.79566955566406,125642800
2020-07-10,92.39104305128085,93.01612951561695,91.78050018746696,92.95797729492188,90257200
2020-07-13,94.26146013937891,96.86839541410872,92.31595195399946,92.52915954589844,191649200
2020-07-14,91.91134148904221,94.25176728421596,90.97856936107081,94.06037139892578,170989200
2020-07-15,95.93318100843004,96.18272909779543,93.51038115292206,94.70724487304688,153198000
2020-07-16,93.58065106367306,94.39713348994569,92.94345347342261,93.54188537597656,110577600
2020-07-17,93.99252801605422,94.14758336972574,92.8804563206502,93.3529052734375,92186800
2020-07-20,93.44011817142827,95.45830704424495,93.09607736485056,95.32020568847656,90318000
2020-07-21,96.11004463336359,96.18515083470295,93.75508296201137,94.00463104248047,103433200
2020-07-22,93.70663117027293,94.94952872983103,93.61941392094188,94.26872253417969,89001600
2020-07-23,94.00220251459487,94.07973387894577,89.16872158432245,89.97793579101562,197004400
2020-07-24,88.17780532258647,90.09908386887433,86.39219558540321,89.75504302978516,185438800
2020-07-27,90.81623268150157,91.97433076494785,90.59333922603253,91.88226318359375,121214000
2020-07-28,91.45343048257014,91.63029754160469,90.36801343757494,90.37286376953125,103625600
2020-07-29,90.85499038980474,92.28929109136294,90.81864987240843,92.10515594482422,90329200
2020-07-30,91.27900761618824,93.32385180233229,90.87197891214636,93.21967315673828,158130000
2020-07-31,99.70790378289954,103.12889587437893,97.71151174507618,102.97868347167969,374336800
2020-08-03,104.85877268635082,108.19012242087766,104.56077304212948,105.57350158691406,308151200
2020-08-04,105.76251437134403,107.36883235329572,105.04051713026178,106.27857208251953,173071600
2020-08-05,105.99990498721345,106.98356100845466,105.53472422249668,106.66374969482422,121776800
2020-08-06,106.99570525966352,110.87945383007707,106.40696656350907,110.38520050048828,202428800
2020-08-07,109.90703455219526,110.36334336865978,107.07938502036484,107.87549591064453,198045600
2020-08-10,109.31964010708016,110.46041197638358,106.79538698699508,109.44342803955078,212403600
2020-08-11,108.70802360073796,109.20559017872704,105.9289127146506,106.1886215209961,187902400
2020-08-12,107.2783964791796,109.97498398938008,107.08422600127558,109.71770477294922,165598000
2020-08-13,111.096349513322,112.66187605488997,110.60848630688241,111.65945434570312,210082000
2020-08-14,111.48469489954057,111.64974056440289,109.75169319709691,111.5599365234375,165565200
2020-08-17,112.68126733476751,112.70554049467134,110.64244782402939,111.2686538696289,119561600
2020-08-18,111.02109807418744,112.62060097941455,110.68614768785797,112.19584655761719,105633600
2020-08-19,112.60361413274605,113.74923783578949,112.24196843606359,112.33662414550781,145538000
2020-08-20,112.37790398361146,114.94342292138063,112.36091202603218,114.829345703125,126907200
2020-08-21,115.78804760558032,121.22976157375017,115.77591472831364,120.74675750732422,338054800
2020-08-24,124.9481850882098,125.03314486284968,120.32686221834298,122.19092559814453,345937600
2020-08-25,121.0647112936665,121.5331529265973,119.4676306472173,121.18849182128906,211495600
2020-08-26,122.50404983764719,123.29287960664668,121.43851930194522,122.8365707397461,163022400
2020-08-27,123.43850794155522,123.77102883487844,120.22493186903937,121.36813354492188,155552400
2020-08-28,122.34140581995463,122.75887903183632,120.9482136928383,121.17151641845703,187630000
2020-08-31,123.86324282555849,127.18360697027765,122.32927082637391,125.28070068359375,225702700
2020-09-01,128.8923056104839,130.87288270975856,126.72727621370097,130.27093505859375,151948100
2020-09-02,133.58165552152477,133.96029325325117,123.30017227103977,127.57198333740234,200119000
2020-09-03,123.2127726268104,125.08653940539764,116.98950967695433,117.35843658447266,257599600
2020-09-04,116.5720628380903,120.09630926936413,107.65949870759528,117.4361343383789,332607200
2020-09-08,110.63031858211357,115.52349034053138,109.3973204514996,109.53324127197266,231366600
2020-09-09,113.84391097205425,115.66913897859283,111.90217621343139,113.90216064453125,176940500
2020-09-10,116.85360847744802,116.98952932974198,109.22258962320309,110.18374633789062,182274400
2020-09-11,111.23226548811466,111.87304145706314,106.7954022543771,108.73713684082031,180860300
2020-09-14,111.37789783991316,112.55264638404466,109.51383440164483,111.99925231933594,140150100
2020-09-15,114.88273194668369,115.36816560750079,110.30023700342959,112.17401123046875,184642000
2020-09-16,111.87304453196484,112.62060910915572,108.7759754111815,108.86334991455078,154679000
2020-09-17,106.52356291630672,108.9313097079175,105.54298485481058,107.12549591064453,178011000
2020-09-18,107.18375552641913,107.64976770036112,102.99931226553164,103.72746276855469,287104900
2020-09-21,101.49447149912258,106.97987339137704,100.09642017457678,106.87307739257812,195713800
2020-09-22,109.39732289119372,109.57207929386054,105.97987340331184,108.55266571044922,183055400
2020-09-23,108.36820053624751,108.84392339466623,103.65948864684648,103.99929809570312,150718700
2020-09-24,102.10611991881453,107.03812795513899,101.94107424298952,105.06726837158203,167743300
2020-09-25,105.27114952311253,109.16432976181966,104.53328824582925,109.00898742675781,149981400
2020-09-28,111.65944720543573,111.96041368995603,109.49440992627346,111.61090087890625,137672400
2020-09-29,111.21285610238571,111.9507099432901,110.26140285567331,110.76625061035156,99382200
2020-09-30,110.4749932403561,113.84390402616219,110.30994757365427,112.43614196777344,142675200
2020-10-01,114.21282419285578,114.29049535158379,112.45555681762868,113.38758850097656,116120400
2020-10-02,109.60120691204848,112.00896103141628,108.95072761058432,109.7274169921875,144712000
2020-10-05,110.5915056515741,113.25168017088336,110.24199280586862,113.10604858398438,106243800
2020-10-06,112.32935419932602,112.73712413305032,108.97986466252809,109.86335754394531,161498200
2020-10-07,111.2808188977388,112.18372583418271,110.80508856065056,111.7274169921875,96849000
2020-10-08,112.86331432521168,113.00894588963777,111.25167118458671,111.62060546875,83477200
2020-10-09,111.92157933161523,113.59147224549314,111.57206651675105,113.56234741210938,100506900
2020-10-12,116.56232621166858,121.53316947743221,115.80505089927543,120.77589416503906,240226800
2020-10-13,121.62054399652054,121.73705073964729,116.16427448485399,117.57202911376953,262330500
2020-10-14,117.47493379758126,119.44579307201987,116.13513969852242,117.6594009399414,150712000
2020-10-15,115.26138106332213,117.6691281122452,114.70798693128388,117.19340515136719,112559200
2020-10-16,117.74679760043794,118.00893594757436,115.34875392683747,115.5526351928711,115393800
2020-10-19,116.46524411778215,116.9118422011094,112.29051903948137,112.6011962890625,120639300
2020-10-20,112.81477533834804,115.513792607474,112.2613812832418,114.08661651611328,124423700
2020-10-21,113.27110069621133,115.25167113205254,113.05750867757199,113.46527862548828,89946000
2020-10-22,114.02836301066806,114.60117857735534,111.25168190141596,112.37789154052734,101988000
2020-10-23,112.99924512599237,113.15458745033783,110.95071451824744,111.6885757446289,82572600
2020-10-26,110.6885775032748,113.15458121285103,109.591492767667,111.69828033447266,111850700
2020-10-27,112.12547682460935,113.86333040398806,111.20315573383206,113.20314025878906,92276800
2020-10-28,111.6982866474873,112.06721355762778,107.863356340069,107.96044158935547,143937800
2020-10-29,109.09636307884779,113.52351567412646,108.93131000553764,111.96041870117188,146129200
2020-10-30,107.82451118538518,108.72741799712837,104.58181822292556,105.68860626220703,190272600
2020-11-02,105.9313331743507,107.4555945603439,104.19347979423505,105.60123443603516,122866900
2020-11-03,106.46531984784082,108.24200151383607,105.56241289323033,107.22259521484375,107624400
2020-11-04,110.81481127564828,112.22256612959036,109.07695763364633,111.60121154785156,138235500
2020-11-05,114.51377858379472,116.13513237076141,113.46524768018678,115.56231689453125,126387100
2020-11-06,115.07120221763194,115.92703675245446,112.94133225108231,115.43104553222656,114457900
2020-11-09,117.19134078148167,118.64042665215963,112.86353074963101,113.12611389160156,154515300
2020-11-10,112.37726248118744,114.36124218625869,110.99624681601809,112.78572845458984,138023400
2020-11-11,113.97222563450443,116.34522361614252,113.24281896631516,116.20906829833984,112295000
2020-11-12,116.33551348572685,117.22052312713384,115.31434109496367,115.936767578125,103162300
2020-11-13,116.16044760960408,116.38412816982795,114.63355658842221,115.98538970947266,81581900
2020-11-16,115.65473585240478,117.66789824397613,114.90588149878657,116.9968490600586,91183000
2020-11-17,116.26742672482064,117.35666927518157,115.6936229499769,116.11181640625,74271000
2020-11-18,115.35323797332128,116.53001321672764,114.75998660153422,114.7891616821289,76322100
2020-11-19,114.36124340716778,115.7908817492475,113.60266161420516,115.38241577148438,74113000
2020-11-20,115.38241090893905,115.50883872913519,114.06948036722605,114.11810302734375,73604300
2020-11-23,113.96251344016258,114.39043445067523,110.6266928661709,110.72394561767578,127959300
2020-11-24,110.78228497711366,112.66901178958845,109.49852215679763,112.00768280029297,113874200
2020-11-25,112.37727712657373,113.54432503693381,112.0077062663623,112.8440933227539,76499200
2020-11-27,113.36925481147574,114.26399194036229,113.02886649286769,113.38870239257812,46691300
2020-11-30,113.75827627180732,117.64844554887398,113.6026659391683,115.78116607666016,169410200
2020-12-01,117.68734119570294,120.07979426970195,116.7147989337566,119.35038757324219,127728200
2020-12-02,118.66961579736986,119.98255392256038,117.57064559900594,119.70051574707031,89004200
2020-12-03,120.12842284343223,120.38128592155832,118.85439479194712,119.5643539428711,78967600
2020-12-04,119.23367595532766,119.4865390127896,118.18332856578574,118.8932876586914,78260400
2020-12-07,118.95165604515132,121.14960390007961,118.89330587676078,120.35211944580078,86712000
2020-12-08,120.95507789382133,121.54832923828494,119.71021762648395,120.96479797363281,82225500
2020-12-09,121.11067878997038,122.49168693103906,117.67760601650876,118.43618774414062,115089200
2020-12-10,117.1913458248472,120.46881600995408,116.85095750767795,119.85610961914062,81312200
2020-12-11,119.06834436920384,119.38928508279156,117.23996766557605,119.04889678955078,86939800
2020-12-14,119.23367205010081,119.96307869896347,118.20277969407886,118.43618774414062,79184500
2020-12-15,120.92590514212858,124.3881607505194,120.72167215100104,124.36870574951172,157243700
2020-12-16,123.91160246802319,124.84523464866267,123.08493568074685,124.30061340332031,98208600
2020-12-17,125.36070423445284,126.02204075578122,124.5243172114844,125.16619873046875,94359800
2020-12-18,125.41905534776451,125.5552106694522,122.65703149372492,123.18220520019531,192541500
2020-12-21,121.58723882712805,124.78690398309315,120.0603476658836,124.70909881591797,121251600
2020-12-22,127.99627481697722,130.71939584455194,126.09008564573021,128.2588653564453,168904800
2020-12-23,128.53119113827395,128.79376686890285,127.18907804467862,127.36414337158203,88223700
2020-12-24,127.71428885467729,129.79552922137646,127.50032831643357,128.346435546875,54930100
2020-12-28,130.3109520335808,133.56895993255333,129.84412103088945,132.9368133544922,124486200
2020-12-29,134.2594552546887,134.979126993658,130.65131712079605,131.16676330566406,121047300
2020-12-30,131.85729981121693,132.25604575507535,129.7371496715403,130.04837036132812,96452100
2020-12-31,130.398479383972,131.0403608931575,128.1032788564328,129.04664611816406,99116600
2021-01-04,129.85387784053697,129.94140310336348,123.2794885092681,125.85672760009766,143301900
2021-01-05,125.35098050896518,128.1227320895685,124.9036045069711,127.41276550292969,97664900
2021-01-06,124.21309795786028,127.45166544679954,122.90988747820573,123.12384796142578,155088000
2021-01-07,124.83551263774474,128.01572966594065,124.34924155623901,127.3252182006836,109578200
2021-01-08,128.79375026318803,128.9882705657379,126.65416049347947,128.4241943359375,105158200
2021-01-11,125.64273985954293,126.59582714131227,124.97168331019907,125.4384994506836,100384500
2021-01-12,124.97167735433455,126.12900498980764,123.3767086805256,125.26344299316406,91951100
2021-01-13,125.22450131987915,127.84064164797206,124.96192566718206,127.2960205078125,88636800
2021-01-14,127.20854206590191,127.4030475675069,125.22454736600265,125.37043762207031,90221800
2021-01-15,125.2439937099894,126.64445696844105,123.51286963768597,123.6490249633789,111598500
2021-01-19,124.27145353534586,125.1759255883475,123.45452156734409,124.32008361816406,90757300
2021-01-20,125.12733654756252,128.85217654796193,125.02035626619983,128.40480041503906,104319500
2021-01-21,130.12612023644863,135.83493692542157,129.92187989059025,133.11181640625,120150900
2021-01-22,132.53804856258682,136.0100313065284,131.31265074462775,135.25144958496094,114459400
2021-01-25,139.14160249614895,141.1061268129052,132.790889061693,138.99571228027344,157611700
2021-01-26,139.65704686073025,140.3378233401724,137.48826736504506,139.2291259765625,98390600
2021-01-27,139.49171024148978,140.3378319835939,136.55464370074296,138.15933227539062,140843800
2021-01-28,135.6891219680526,138.09130292156465,132.94654523318187,133.32583618164062,142621100
2021-01-29,132.1004504499765,132.98546769252428,126.63476631172155,128.3367156982422,177523800
2021-02-01,130.0775115262782,131.66275996689077,127.3349355620146,130.45680236816406,106239800
2021-02-02,132.00311883358094,132.56719496294366,130.91387656436356,131.283447265625,83305400
2021-02-03,132.03231758895785,132.0420525079875,129.94135789213308,130.26229858398438,89880900
2021-02-04,132.55747128395706,133.6272585293549,130.89441801327774,133.61753845214844,84183100
2021-02-05,133.77828189570104,133.84645384942093,132.32702331519238,133.20361328125,75693800
2021-02-08,132.49261062393538,133.39843419416206,131.411474992241,133.3497314453125,71297200
2021-02-09,133.0672978062939,134.29454199245745,132.3173317614118,132.47315979003906,76774200
2021-02-10,132.93089894279558,133.42764614924684,130.9049865610518,131.86924743652344,73046600
2021-02-11,132.3659630385237,132.84322611365104,130.2913630347836,131.61599731445312,64280000
2021-02-12,130.85631242835694,132.0056200817279,130.21347177715296,131.8497772216797,60145100
2021-02-16,131.96667922879305,132.4731462786685,129.33687901923372,129.7264862060547,80576300
2021-02-17,127.83694865610929,128.78172577037512,126.10323732234234,127.43760681152344,97918500
2021-02-18,125.84020503461309,126.61940434141995,124.09675977564942,126.33695220947266,96856700
2021-02-19,126.85319396385569,127.31097309084008,125.45063790347744,126.49280548095703,87668800
2021-02-22,124.68116782712916,126.34670679460257,122.33384236261952,122.72344207763672,103916400
2021-02-23,120.54171522344798,123.41499969263877,115.31135540885224,122.58710479736328,158273000
2021-02-24,121.69100535268275,122.29487783267318,119.05147832650884,122.09033966064453,111039900
2021-02-25,121.43777330096201,123.17148430278391,117.40543205845579,117.8437271118164,148199500
2021-02-26,119.40211317040608,121.6033452358005,118.04825992472897,118.10670471191406,164560400
2021-03-01,120.53196041049354,124.60326248159897,119.59692548811965,124.46690368652344,116307900
2021-03-02,125.07078727617044,125.37272355528646,121.75920051926317,121.86634063720703,102260900
2021-03-03,121.56439814767528,122.44099574374602,118.67162979614048,118.88591003417969,112966300
2021-03-04,118.58394833274576,120.38583846392305,115.53534519039708,117.00607299804688,178155000
2021-03-05,117.83397451469976,118.76900926850234,114.51264641529035,118.26252746582031,153766600
2021-03-08,117.78528102761602,117.85346041822143,113.18802088680535,113.33412170410156,154376600
2021-03-09,115.93468789918522,118.8858931954571,115.7009310503409,117.94111633300781,129525800
2021-03-10,118.52551679323263,118.99303047984385,116.34376148572666,116.8599853515625,111943300
2021-03-11,119.35342480023796,120.00600008566362,118.1067115889779,118.78850555419922,103026500
2021-03-12,117.26906067587845,118.01903394756955,116.06130832636462,117.88267517089844,88105100
2021-03-15,118.25280599447676,120.77545095974142,117.28854502762586,120.76570892333984,92403800
2021-03-16,122.43122794234345,123.91170522216095,121.47671654048351,122.30461120605469,115227900
2021-03-17,120.82415009129004,122.58707964634337,119.15861117334904,121.51568603515625,111932600
2021-03-18,119.68457913932171,119.97678079779097,117.19115272943903,117.39569091796875,121229700
2021-03-19,116.78207967633583,118.27229182875169,116.5677994448256,116.86973571777344,185549500
2021-03-22,117.20088850037816,120.64883370339138,117.13270910784668,120.18131256103516,111912300
2021-03-23,120.12287382459728,121.0092059173222,118.96381673388366,119.3534164428711,95467100
2021-03-24,119.62612052050626,119.7040419397164,116.94763304087101,116.96710968017578,88530500
2021-03-25,116.43142597838931,118.4962991670475,115.90546750304253,117.45411682128906,98844700
2021-03-26,117.22036189731419,118.32098161470867,115.82754797615723,118.05799865722656,94071200
2021-03-29,118.48655542775977,119.3923715504468,117.59048134086395,118.23331451416016,80819200
2021-03-30,116.98661215897457,117.26907177481125,115.76911765846987,116.78207397460938,85671900
2021-03-31,118.48655874928595,120.30792565051348,117.9995609800172,118.97355651855469,118323800
2021-04-01,120.44429326652572,120.95076768283118,119.30471282559485,119.80145263671875,75089100
2021-04-05,120.64882037232358,122.87927086868106,119.86962103149284,122.62602996826172,88651200
2021-04-06,123.21045341308864,123.82406801579717,122.38255857200649,122.92799377441406,80171300
2021-04-07,122.55785759372996,124.59350465582355,121.88579830959569,124.57402801513672,83466700
2021-04-08,125.59673249128127,126.99928856495599,125.17792150755567,126.9700698852539,88844600
2021-04-09,126.4246443564377,129.58038090088027,126.10322399320837,129.5414276123047,106686700
2021-04-12,129.07389204693322,129.3953123558948,127.23304108614778,127.82717895507812,91420000
2021-04-13,128.99596262492872,131.15823376064404,128.49921542278324,130.9342041015625,91266500
2021-04-14,131.43099577675665,131.4894331469025,128.23629073814718,128.59666442871094,87222800
